"","Call_askPrice","Call_askQty","Call_bidprice","Call_bidQty","Call_change","Call_changeinOpenInterest","Call_expiryDate","Call_identifier","Call_impliedVolatility","Call_lastPrice","Call_openInterest","Call_pChange","Call_pchangeinOpenInterest","Call_strikePrice","Call_totalBuyQuantity","Call_totalSellQuantity","Call_totalTradedVolume","Call_underlying","Call_underlyingValue","expiryDate","Put_askPrice","Put_askQty","Put_bidprice","Put_bidQty","Put_change","Put_changeinOpenInterest","Put_expiryDate","Put_identifier","Put_impliedVolatility","Put_lastPrice","Put_openInterest","Put_pChange","Put_pchangeinOpenInterest","Put_strikePrice","Put_totalBuyQuantity","Put_totalSellQuantity","Put_totalTradedVolume","Put_underlying","Put_underlyingValue","strikePrice","current_time"
"189","732.25","100","722.7","200","173.05","-16","29-Jul-2021","OPTIDXNIFTY29-07-2021CE15100.00","0","728.6","253","31.1493114931149","-5.94795539033457","15100","16500","13750","58","NIFTY","15824.05","29-Jul-2021","4.05","50","3.9","5750","-10.9","-726","29-Jul-2021","OPTIDXNIFTY29-07-2021PE15100.00","18.17","3.9","13340","-73.6486486486486","-5.16138205602161","15100","123050","36550","41772","NIFTY","15824.05","15100",2021-07-23 01:22:42
"190","2421.05","2850","2303.85","2850","0","0","29-Jul-2021","OPTIDXNIFTY29-07-2021CE13450.00","0","0","0","0","0","13450","9550","9500","0","NIFTY","15824.05","29-Jul-2021","2.7","50","0.85","900","0","0","29-Jul-2021","OPTIDXNIFTY29-07-2021PE13450.00","0","0","0","0","0","13450","37950","350","0","NIFTY","15824.05","13450",2021-07-23 01:22:42
"191","706.45","50","672.6","200","166.9","-11","29-Jul-2021","OPTIDXNIFTY29-07-2021CE15150.00","0","676.45","64","32.7543911294279","-14.6666666666667","15150","16650","14000","23","NIFTY","15824.05","29-Jul-2021","4.25","50","4.15","50","-13","-298","29-Jul-2021","OPTIDXNIFTY29-07-2021PE15150.00","17.32","4.15","1645","-75.801749271137","-15.3371075656202","15150","86900","11500","8914","NIFTY","15824.05","15150",2021-07-23 01:22:42
"192","700.6","400","643.9","50","-23.6999999999999","0","05-Aug-2021","OPTIDXNIFTY05-08-2021CE15150.00","0","511.1","4","-4.4315632011967","0","15150","6450","6400","0","NIFTY","15824.05","05-Aug-2021","11.45","2650","9.15","50","-24.35","14","05-Aug-2021","OPTIDXNIFTY05-08-2021PE15150.00","14.83","9.7","58","-71.5124816446402","31.8181818181818","15150","16650","18350","109","NIFTY","15824.05","15150",2021-07-23 01:22:42
"193","1010.8","4800","591.15","4800","0","0","18-Aug-2021","OPTIDXNIFTY18-08-2021CE15150.00","0","0","0","0","0","15150","4800","4800","0","NIFTY","15824.05","18-Aug-2021","102.9","4800","2.1","300","0","0","18-Aug-2021","OPTIDXNIFTY18-08-2021PE15150.00","0","0","0","0","0","15150","300","4800","0","NIFTY","15824.05","15150",2021-07-23 01:22:42
"194","782.9","50","718.75","50","0","0","26-Aug-2021","OPTIDXNIFTY26-08-2021CE15150.00","0","0","0","0","0","15150","7350","7350","0","NIFTY","15824.05","26-Aug-2021","47.65","50","36.65","900","-39.85","58","26-Aug-2021","OPTIDXNIFTY26-08-2021PE15150.00","14.59","41","198","-49.2888064316636","41.4285714285714","15150","13750","10400","491","NIFTY","15824.05","15150",2021-07-23 01:22:42
"195","945.4","4800","597.15","4800","0","0","02-Sep-2021","OPTIDXNIFTY02-09-2021CE15150.00","0","0","0","0","0","15150","4800","4800","0","NIFTY","15824.05","02-Sep-2021","150.45","4800","0","0","0","0","02-Sep-2021","OPTIDXNIFTY02-09-2021PE15150.00","0","0","0","0","0","15150","0","4800","0","NIFTY","15824.05","15150",2021-07-23 01:22:42
"196","940.7","4800","0","0","0","0","09-Sep-2021","OPTIDXNIFTY09-09-2021CE15150.00","0","0","0","0","0","15150","0","4800","0","NIFTY","15824.05","09-Sep-2021","176.4","4800","0","0","0","0","09-Sep-2021","OPTIDXNIFTY09-09-2021PE15150.00","0","0","0","0","0","15150","0","4800","0","NIFTY","15824.05","15150",2021-07-23 01:22:42
"197","926.7","4800","0","0","0","0","16-Sep-2021","OPTIDXNIFTY16-09-2021CE15150.00","0","0","0","0","0","15150","0","4800","0","NIFTY","15824.05","16-Sep-2021","194.7","4800","0","0","0","0","16-Sep-2021","OPTIDXNIFTY16-09-2021PE15150.00","0","0","0","0","0","15150","0","4800","0","NIFTY","15824.05","15150",2021-07-23 01:22:42
"198","998.95","4800","0","0","0","0","30-Sep-2021","OPTIDXNIFTY30-09-2021CE15150.00","0","0","0","0","0","15150","0","4900","0","NIFTY","15824.05","30-Sep-2021","199","100","73","1000","0","0","30-Sep-2021","OPTIDXNIFTY30-09-2021PE15150.00","0","0","0","0","0","15150","1000","4900","0","NIFTY","15824.05","15150",2021-07-23 01:22:42
"199","689","75","660.05","75","145.1","-22","22-Jul-2021","OPTIDXNIFTY22-07-2021CE15150.00","0","668.25","22","27.735831023607","-50","15150","12675","11775","47","NIFTY","15824.05","22-Jul-2021","0.05","17925","0","0","-1.75","-672","22-Jul-2021","OPTIDXNIFTY22-07-2021PE15150.00","26.66","0.05","3404","-97.2222222222222","-16.48675171737","15150","0","326700","11131","NIFTY","15824.05","15150",2021-07-23 01:22:42
"200","796.15","4800","593.8","4800","0","0","12-Aug-2021","OPTIDXNIFTY12-08-2021CE15150.00","0","0","0","0","0","15150","4800","4800","0","NIFTY","15824.05","12-Aug-2021","81.6","4800","3.25","300","0","0","12-Aug-2021","OPTIDXNIFTY12-08-2021PE15150.00","0","0","0","0","0","15150","300","4800","0","NIFTY","15824.05","15150",2021-07-23 01:22:42
"201","2396.7","50","2369.95","100","137.6","157","30-Sep-2021","OPTIDXNIFTY30-09-2021CE13500.00","0","2372.9","483","6.15577327428085","48.159509202454","13500","6200","5950","218","NIFTY","15824.05","30-Sep-2021","14.85","100","11.9","100","-7.95","42.5","30-Sep-2021","OPTIDXNIFTY30-09-2021PE13500.00","21.29","14.55","5171.5","-35.3333333333333","0.828621563657633","13500","18000","9350","627","NIFTY","15824.05","13500",2021-07-23 01:22:42
"202","660.2","200","623.75","50","0","0","05-Aug-2021","OPTIDXNIFTY05-08-2021CE15200.00","0","0","0","0","0","15200","6050","6000","0","NIFTY","15824.05","05-Aug-2021","11.6","850","10.55","500","-28.45","1957","05-Aug-2021","OPTIDXNIFTY05-08-2021PE15200.00","14.25","10.55","8662","-72.9487179487179","29.1871737509321","15200","16550","19100","7312","NIFTY","15824.05","15200",2021-07-23 01:22:42
"203","889.65","4800","0","0","0","0","09-Sep-2021","OPTIDXNIFTY09-09-2021CE15200.00","0","0","0","0","0","15200","0","4800","0","NIFTY","15824.05","09-Sep-2021","186.5","4800","0","0","0","0","09-Sep-2021","OPTIDXNIFTY09-09-2021PE15200.00","0","0","0","0","0","15200","0","4800","0","NIFTY","15824.05","15200",2021-07-23 01:22:42
"204","958.5","4800","543.4","4800","0","0","18-Aug-2021","OPTIDXNIFTY18-08-2021CE15200.00","0","0","0","0","0","15200","4800","4800","0","NIFTY","15824.05","18-Aug-2021","224.95","4800","2.5","600","0","0","18-Aug-2021","OPTIDXNIFTY18-08-2021PE15200.00","0","0","0","0","0","15200","600","5100","0","NIFTY","15824.05","15200",2021-07-23 01:22:42
"205","709.95","50","699.35","100","131.7","352","26-Aug-2021","OPTIDXNIFTY26-08-2021CE15200.00","0","706","808","22.9322653665332","77.1929824561404","15200","8900","9250","533","NIFTY","15824.05","26-Aug-2021","50.1","100","46.45","50","-44.05","349","26-Aug-2021","OPTIDXNIFTY26-08-2021PE15200.00","14.48","46.4","9424","-48.7009397457159","3.84573002754821","15200","8900","9450","14664","NIFTY","15824.05","15200",2021-07-23 01:22:42
"206","890.25","4800","0","0","0","0","02-Sep-2021","OPTIDXNIFTY02-09-2021CE15200.00","0","0","0","0","0","15200","0","4800","0","NIFTY","15824.05","02-Sep-2021","156.55","4800","0","0","0","0","02-Sep-2021","OPTIDXNIFTY02-09-2021PE15200.00","0","0","0","0","0","15200","0","4800","0","NIFTY","15824.05","15200",2021-07-23 01:22:42
"207","628","50","625.75","50","165.9","-309","29-Jul-2021","OPTIDXNIFTY29-07-2021CE15200.00","0","627","1184","35.9791802212101","-20.6965840589417","15200","16350","12050","739","NIFTY","15824.05","29-Jul-2021","4.6","50","4.4","50","-15.6","-336","29-Jul-2021","OPTIDXNIFTY29-07-2021PE15200.00","16.43","4.4","33201","-78","-1.00187852222918","15200","110400","64600","74433","NIFTY","15824.05","15200",2021-07-23 01:22:42
"208","880.05","4800","0","0","0","0","16-Sep-2021","OPTIDXNIFTY16-09-2021CE15200.00","0","0","0","0","0","15200","0","4800","0","NIFTY","15824.05","16-Sep-2021","197.8","4800","0","0","0","0","16-Sep-2021","OPTIDXNIFTY16-09-2021PE15200.00","0","0","0","0","0","15200","0","4800","0","NIFTY","15824.05","15200",2021-07-23 01:22:42
"209","869.5","100","711.1","100","0","0","30-Sep-2021","OPTIDXNIFTY30-09-2021CE15200.00","0","946.65","4","0","0","15200","250","5050","0","NIFTY","15824.05","30-Sep-2021","103.95","50","101.7","50","-53.75","251","30-Sep-2021","OPTIDXNIFTY30-09-2021PE15200.00","15.2","104","1900","-34.0729001584786","15.2213462704669","15200","5800","3000","1122","NIFTY","15824.05","15200",2021-07-23 01:22:42
"210","639.9","2775","600.05","75","199.3","-188","22-Jul-2021","OPTIDXNIFTY22-07-2021CE15200.00","51.03","639.9","250","45.2337721289151","-42.9223744292237","15200","12375","12450","657","NIFTY","15824.05","22-Jul-2021","0.05","78750","0","0","-2.1","-7361","22-Jul-2021","OPTIDXNIFTY22-07-2021PE15200.00","24.81","0.05","13739","-97.6744186046512","-34.8862559241706","15200","0","506625","127820","NIFTY","15824.05","15200",2021-07-23 01:22:42
"211","737.1","4800","544.05","4800","0","0","12-Aug-2021","OPTIDXNIFTY12-08-2021CE15200.00","0","0","0","0","0","15200","4800","4800","0","NIFTY","15824.05","12-Aug-2021","22.35","50","19.6","50","0","0","12-Aug-2021","OPTIDXNIFTY12-08-2021PE15200.00","0","0","0","0","0","15200","8650","5550","0","NIFTY","15824.05","15200",2021-07-23 01:22:42
"212","2560.45","300","2429.9","300","-6.55000000000018","-1.5","30-Dec-2021","OPTIDXNIFTY30-12-2021CE13500.00","0","2430","313.5","-0.268822720650107","-0.476190476190476","13500","300","300","18","NIFTY","15824.05","30-Dec-2021","55.85","50","53.15","50","-12.35","-13","30-Dec-2021","OPTIDXNIFTY30-12-2021PE13500.00","20.31","55.9","5056","-18.0952380952381","-0.256460840402446","13500","10100","6600","55","NIFTY","15824.05","13500",2021-07-23 01:22:42
"213","591.05","1100","571.45","50","157.75","-3","29-Jul-2021","OPTIDXNIFTY29-07-2021CE15250.00","0","577.4","617","37.590849517455","-0.483870967741935","15250","18050","14200","102","NIFTY","15824.05","29-Jul-2021","5.1","50","5","50","-19.4","341","29-Jul-2021","OPTIDXNIFTY29-07-2021PE15250.00","15.75","5.05","2639","-79.3456032719836","14.8389904264578","15250","88400","27150","12750","NIFTY","15824.05","15250",2021-07-23 01:22:42
"214","679","4800","505.1","4800","0","0","12-Aug-2021","OPTIDXNIFTY12-08-2021CE15250.00","0","0","0","0","0","15250","4800","4800","0","NIFTY","15824.05","12-Aug-2021","104.5","4800","3.5","300","0","0","12-Aug-2021","OPTIDXNIFTY12-08-2021PE15250.00","0","0","0","0","0","15250","300","4800","0","NIFTY","15824.05","15250",2021-07-23 01:22:42
"215","886.25","4800","498.7","200","-92.85","0","18-Aug-2021","OPTIDXNIFTY18-08-2021CE15250.00","27.22","880","0","-9.54412293776019","0","15250","5000","5000","12","NIFTY","15824.05","18-Aug-2021","120.1","4800","2.5","300","0","0","18-Aug-2021","OPTIDXNIFTY18-08-2021PE15250.00","0","0","0","0","0","15250","300","4800","0","NIFTY","15824.05","15250",2021-07-23 01:22:42
"216","731.1","4800","561.7","1900","0","0","26-Aug-2021","OPTIDXNIFTY26-08-2021CE15250.00","0","0","0","0","0","15250","9200","7250","0","NIFTY","15824.05","26-Aug-2021","57.6","300","50.65","50","-46.95","23","26-Aug-2021","OPTIDXNIFTY26-08-2021PE15250.00","14.36","52.35","117","-47.2809667673716","24.468085106383","15250","8300","5300","230","NIFTY","15824.05","15250",2021-07-23 01:22:42
"217","856.75","4800","0","0","0","0","02-Sep-2021","OPTIDXNIFTY02-09-2021CE15250.00","0","0","0","0","0","15250","0","4800","0","NIFTY","15824.05","02-Sep-2021","175.85","4800","0","0","0","0","02-Sep-2021","OPTIDXNIFTY02-09-2021PE15250.00","0","0","0","0","0","15250","0","4800","0","NIFTY","15824.05","15250",2021-07-23 01:22:42
"218","854","4800","0","0","0","0","09-Sep-2021","OPTIDXNIFTY09-09-2021CE15250.00","0","0","0","0","0","15250","0","4800","0","NIFTY","15824.05","09-Sep-2021","191.85","4800","0","0","0","0","09-Sep-2021","OPTIDXNIFTY09-09-2021PE15250.00","0","0","0","0","0","15250","0","4800","0","NIFTY","15824.05","15250",2021-07-23 01:22:42
"219","856.8","4800","0","0","0","0","16-Sep-2021","OPTIDXNIFTY16-09-2021CE15250.00","0","0","0","0","0","15250","0","4800","0","NIFTY","15824.05","16-Sep-2021","210.55","4800","0","0","0","0","16-Sep-2021","OPTIDXNIFTY16-09-2021PE15250.00","0","0","0","0","0","15250","0","4800","0","NIFTY","15824.05","15250",2021-07-23 01:22:42
"220","948.95","4800","0","0","0","0","30-Sep-2021","OPTIDXNIFTY30-09-2021CE15250.00","0","0","0","0","0","15250","0","4900","0","NIFTY","15824.05","30-Sep-2021","199","100","0","0","0","0","30-Sep-2021","OPTIDXNIFTY30-09-2021PE15250.00","0","0","0","0","0","15250","0","4900","0","NIFTY","15824.05","15250",2021-07-23 01:22:42
"221","589","75","540.15","75","186","-36","22-Jul-2021","OPTIDXNIFTY22-07-2021CE15250.00","0","578","42","47.4489795918367","-46.1538461538462","15250","11475","11775","74","NIFTY","15824.05","22-Jul-2021","0.05","5550","0","0","-2.8","-1269","22-Jul-2021","OPTIDXNIFTY22-07-2021PE15250.00","22.95","0.05","7203","-98.2456140350877","-14.9787535410765","15250","0","450225","38099","NIFTY","15824.05","15250",2021-07-23 01:22:42
"222","610.45","50","543.05","50","0","0","05-Aug-2021","OPTIDXNIFTY05-08-2021CE15250.00","0","630","0","0","0","15250","6250","6250","0","NIFTY","15824.05","05-Aug-2021","13.4","50","10.7","900","-37.75","232","05-Aug-2021","OPTIDXNIFTY05-08-2021PE15250.00","13.52","10.95","268","-77.5154004106776","644.444444444444","15250","13050","21500","494","NIFTY","15824.05","15250",2021-07-23 01:22:42
"223","5458.3","50","0","0","9.14999999999964","0","30-Dec-2021","OPTIDXNIFTY30-12-2021CE10500.00","0","5343.2","36","0.171539449386482","0","10500","0","350","5","NIFTY","15824.05","30-Dec-2021","15.9","50","14","50","4.8","-9","30-Dec-2021","OPTIDXNIFTY30-12-2021PE10500.00","31.53","14","10622","52.1739130434783","-0.0846580754397517","10500","9950","100","19","NIFTY","15824.05","10500",2021-07-23 01:22:42
"224","2343.95","975","2250.75","75","0","0","22-Jul-2021","OPTIDXNIFTY22-07-2021CE13500.00","0","0","0","0","0","13500","6375","7275","0","NIFTY","15824.05","22-Jul-2021","0.05","38100","0","0","-0.05","-486","22-Jul-2021","OPTIDXNIFTY22-07-2021PE13500.00","88.37","0.05","4745","-50","-9.29076658382718","13500","0","196875","10745","NIFTY","15824.05","13500",2021-07-23 01:22:42
"225","532.25","100","525.8","200","157.8","-48","29-Jul-2021","OPTIDXNIFTY29-07-2021CE15300.00","0","529","1166","42.510775862069","-3.95387149917628","15300","16800","13900","776","NIFTY","15824.05","29-Jul-2021","6","1450","5.95","1600","-24","-3920","29-Jul-2021","OPTIDXNIFTY29-07-2021PE15300.00","15.14","6","33878","-80","-10.3709190962485","15300","121350","67800","92674","NIFTY","15824.05","15300",2021-07-23 01:22:42
"226","561.45","600","542.25","50","131.65","1","05-Aug-2021","OPTIDXNIFTY05-08-2021CE15300.00","0","541.65","3","32.109756097561","50","15300","6050","6450","4","NIFTY","15824.05","05-Aug-2021","14.5","300","13.95","100","-41.25","2981","05-Aug-2021","OPTIDXNIFTY05-08-2021PE15300.00","13.34","13.75","4433","-75","205.30303030303","15300","12100","13950","9794","NIFTY","15824.05","15300",2021-07-23 01:22:42
"227","628.35","4800","460.6","4800","0","0","12-Aug-2021","OPTIDXNIFTY12-08-2021CE15300.00","0","0","0","0","0","15300","4850","4800","0","NIFTY","15824.05","12-Aug-2021","30.45","50","26.8","50","-421.75","11","12-Aug-2021","OPTIDXNIFTY12-08-2021PE15300.00","13.5","27.2","11","-93.9414188662435","0","15300","5550","2850","26","NIFTY","15824.05","15300",2021-07-23 01:22:42
"228","808.6","4800","449.85","4800","0","0","18-Aug-2021","OPTIDXNIFTY18-08-2021CE15300.00","0","0","0","0","0","15300","4800","4800","0","NIFTY","15824.05","18-Aug-2021","125","200","0.75","600","0","0","18-Aug-2021","OPTIDXNIFTY18-08-2021PE15300.00","0","0","0","0","0","15300","600","5000","0","NIFTY","15824.05","15300",2021-07-23 01:22:42
"229","624.4","100","611.35","50","110.95","-12","26-Aug-2021","OPTIDXNIFTY26-08-2021CE15300.00","0","608.5","187","22.2992664053864","-6.03015075376884","15300","9300","9400","93","NIFTY","15824.05","26-Aug-2021","60.15","50","59.3","1400","-53.15","486","26-Aug-2021","OPTIDXNIFTY26-08-2021PE15300.00","14.27","59.3","8394","-47.2654513116941","6.14567526555387","15300","7400","5250","12145","NIFTY","15824.05","15300",2021-07-23 01:22:42
"230","782.8","4800","0","0","0","0","02-Sep-2021","OPTIDXNIFTY02-09-2021CE15300.00","0","0","0","0","0","15300","0","4800","0","NIFTY","15824.05","02-Sep-2021","176.4","4800","0.2","5000","0","0","02-Sep-2021","OPTIDXNIFTY02-09-2021PE15300.00","0","0","0","0","0","15300","5000","4800","0","NIFTY","15824.05","15300",2021-07-23 01:22:42
"231","795.05","4800","0","0","0","0","09-Sep-2021","OPTIDXNIFTY09-09-2021CE15300.00","0","0","0","0","0","15300","0","4800","0","NIFTY","15824.05","09-Sep-2021","200.2","4800","0","0","0","0","09-Sep-2021","OPTIDXNIFTY09-09-2021PE15300.00","0","0","0","0","0","15300","0","4800","0","NIFTY","15824.05","15300",2021-07-23 01:22:42
"232","796.4","4800","0","0","0","0","16-Sep-2021","OPTIDXNIFTY16-09-2021CE15300.00","0","0","0","0","0","15300","0","4800","0","NIFTY","15824.05","16-Sep-2021","219.1","4800","0","0","0","0","16-Sep-2021","OPTIDXNIFTY16-09-2021PE15300.00","0","0","0","0","0","15300","0","4800","0","NIFTY","15824.05","15300",2021-07-23 01:22:42
"233","783.7","4800","0","0","0","0","30-Sep-2021","OPTIDXNIFTY30-09-2021CE15300.00","0","762.9","1","0","0","15300","0","4800","0","NIFTY","15824.05","30-Sep-2021","123.65","50","120.3","50","-59.2","188","30-Sep-2021","OPTIDXNIFTY30-09-2021PE15300.00","15.16","123.75","1206","-32.3585679147308","18.467583497053","15300","5850","1950","823","NIFTY","15824.05","15300",2021-07-23 01:22:42
"234","524.45","150","522","300","178.4","-494","22-Jul-2021","OPTIDXNIFTY22-07-2021CE15300.00","0","522","583","51.9208381839348","-45.8681522748375","15300","17250","14400","1243","NIFTY","15824.05","22-Jul-2021","0.05","267150","0","0","-3.25","708","22-Jul-2021","OPTIDXNIFTY22-07-2021PE15300.00","21.09","0.05","21876","-98.4848484848485","3.34467120181406","15300","0","718575","169731","NIFTY","15824.05","15300",2021-07-23 01:22:42
"235","2329.3","50","2316","50","176","-349","29-Jul-2021","OPTIDXNIFTY29-07-2021CE13500.00","0","2320","4590","8.2089552238806","-7.06620773435918","13500","12100","12850","384","NIFTY","15824.05","29-Jul-2021","1.1","400","0.95","50","-0.65","-317","29-Jul-2021","OPTIDXNIFTY29-07-2021PE13500.00","43.58","1.05","5291","-38.2352941176471","-5.65263908701855","13500","142150","55750","2003","NIFTY","15824.05","13500",2021-07-23 01:22:42
"236","482.1","100","477.1","100","154.25","-30","29-Jul-2021","OPTIDXNIFTY29-07-2021CE15350.00","0","482","84","47.0633104500381","-26.3157894736842","15350","16350","12800","120","NIFTY","15824.05","29-Jul-2021","7.1","250","6.9","1050","-29.5","1878","29-Jul-2021","OPTIDXNIFTY29-07-2021PE15350.00","14.42","6.9","5074","-81.043956043956","58.7609511889862","15350","94200","28700","20904","NIFTY","15824.05","15350",2021-07-23 01:22:42
"237","518.2","200","480.25","200","0","0","05-Aug-2021","OPTIDXNIFTY05-08-2021CE15350.00","0","393.95","1","0","0","15350","6200","6200","0","NIFTY","15824.05","05-Aug-2021","19.65","50","16.15","400","-46.05","123","05-Aug-2021","OPTIDXNIFTY05-08-2021PE15350.00","13.16","17.15","169","-72.8639240506329","267.391304347826","15350","11500","14200","313","NIFTY","15824.05","15350",2021-07-23 01:22:42
"238","605.25","4800","421.25","4800","0","0","12-Aug-2021","OPTIDXNIFTY12-08-2021CE15350.00","0","0","0","0","0","15350","8550","4800","0","NIFTY","15824.05","12-Aug-2021","98.95","600","10.2","300","0","0","12-Aug-2021","OPTIDXNIFTY12-08-2021PE15350.00","0","0","0","0","0","15350","300","5500","0","NIFTY","15824.05","15350",2021-07-23 01:22:42
"239","619.7","4800","0","0","0","0","18-Aug-2021","OPTIDXNIFTY18-08-2021CE15350.00","0","0","0","0","0","15350","0","4800","0","NIFTY","15824.05","18-Aug-2021","140.1","4800","2.1","450","0","0","18-Aug-2021","OPTIDXNIFTY18-08-2021PE15350.00","0","0","0","0","0","15350","450","4800","0","NIFTY","15824.05","15350",2021-07-23 01:22:42
"240","583.9","50","506.75","1900","0","0","26-Aug-2021","OPTIDXNIFTY26-08-2021CE15350.00","0","454","1","0","0","15350","7200","7350","0","NIFTY","15824.05","26-Aug-2021","70.5","50","62.4","50","-57.95","131","26-Aug-2021","OPTIDXNIFTY26-08-2021PE15350.00","14.13","66.4","291","-46.6023321270607","81.875","15350","7900","4050","671","NIFTY","15824.05","15350",2021-07-23 01:22:42
"241","774","4800","0","0","0","0","02-Sep-2021","OPTIDXNIFTY02-09-2021CE15350.00","0","0","0","0","0","15350","0","4800","0","NIFTY","15824.05","02-Sep-2021","200.55","4800","0","0","0","0","02-Sep-2021","OPTIDXNIFTY02-09-2021PE15350.00","0","0","0","0","0","15350","0","4800","0","NIFTY","15824.05","15350",2021-07-23 01:22:42
"242","773.9","4800","0","0","0","0","09-Sep-2021","OPTIDXNIFTY09-09-2021CE15350.00","0","0","0","0","0","15350","0","4800","0","NIFTY","15824.05","09-Sep-2021","213.6","4800","0","0","0","0","09-Sep-2021","OPTIDXNIFTY09-09-2021PE15350.00","0","0","0","0","0","15350","0","4800","0","NIFTY","15824.05","15350",2021-07-23 01:22:42
"243","773.9","4800","0","0","0","0","16-Sep-2021","OPTIDXNIFTY16-09-2021CE15350.00","0","0","0","0","0","15350","0","4800","0","NIFTY","15824.05","16-Sep-2021","232.75","4800","0","0","0","0","16-Sep-2021","OPTIDXNIFTY16-09-2021PE15350.00","0","0","0","0","0","15350","0","4800","0","NIFTY","15824.05","15350",2021-07-23 01:22:42
"244","848.95","4800","0","0","0","0","30-Sep-2021","OPTIDXNIFTY30-09-2021CE15350.00","0","0","0","0","0","15350","0","4900","0","NIFTY","15824.05","30-Sep-2021","249","100","0","0","0","0","30-Sep-2021","OPTIDXNIFTY30-09-2021PE15350.00","0","0","0","0","0","15350","0","4900","0","NIFTY","15824.05","15350",2021-07-23 01:22:42
"245","489.9","3000","473.3","1950","174.7","-20","22-Jul-2021","OPTIDXNIFTY22-07-2021CE15350.00","0","473.25","1271","58.5161614469938","-1.54918667699458","15350","16200","12075","134","NIFTY","15824.05","22-Jul-2021","0.05","60225","0","0","-3.8","661","22-Jul-2021","OPTIDXNIFTY22-07-2021PE15350.00","19.22","0.05","8037","-98.7012987012987","8.9614967462039","15350","0","446325","52853","NIFTY","15824.05","15350",2021-07-23 01:22:42
"246","2339.55","1500","2201.7","75","0","0","22-Jul-2021","OPTIDXNIFTY22-07-2021CE13550.00","0","0","0","0","0","13550","6375","6300","0","NIFTY","15824.05","22-Jul-2021","0.2","4500","0","0","0.05","0","22-Jul-2021","OPTIDXNIFTY22-07-2021PE13550.00","95.94","0.2","44","33.3333333333333","0","13550","0","107925","81","NIFTY","15824.05","13550",2021-07-23 01:22:42
"247","433.8","100","430.3","50","146.8","-1131","29-Jul-2021","OPTIDXNIFTY29-07-2021CE15400.00","0","433.9","2628","51.1320097526994","-30.0877893056664","15400","22850","12950","4468","NIFTY","15824.05","29-Jul-2021","8.95","50","8.25","650","-36.75","7695","29-Jul-2021","OPTIDXNIFTY29-07-2021PE15400.00","14.01","8.9","43695","-80.5038335158817","21.375","15400","182700","56300","121373","NIFTY","15824.05","15400",2021-07-23 01:22:42
"248","526.15","50","222.1","50","0","0","12-Aug-2021","OPTIDXNIFTY12-08-2021CE15400.00","0","550","1","0","0","15400","50","4950","0","NIFTY","15824.05","12-Aug-2021","40.6","50","37.75","50","-65.3","85","12-Aug-2021","OPTIDXNIFTY12-08-2021PE15400.00","13.12","37.4","106","-63.5832521908471","404.761904761905","15400","7350","2600","169","NIFTY","15824.05","15400",2021-07-23 01:22:42
"249","711.2","4800","0","0","0","0","18-Aug-2021","OPTIDXNIFTY18-08-2021CE15400.00","0","0","0","0","0","15400","0","4800","0","NIFTY","15824.05","18-Aug-2021","149.95","4800","2.5","600","0","0","18-Aug-2021","OPTIDXNIFTY18-08-2021PE15400.00","0","0","0","0","0","15400","16100","5000","0","NIFTY","15824.05","15400",2021-07-23 01:22:42
"250","540.45","50","529.8","50","103.5","-9","26-Aug-2021","OPTIDXNIFTY26-08-2021CE15400.00","0","531.65","1854","24.1737708746934","-0.483091787439614","15400","9800","10400","316","NIFTY","15824.05","26-Aug-2021","75.65","50","75.45","50","-66.2","-359","26-Aug-2021","OPTIDXNIFTY26-08-2021PE15400.00","14.08","75.45","8871","-46.7349099894105","-3.88949079089924","15400","6900","4750","13906","NIFTY","15824.05","15400",2021-07-23 01:22:42
"251","714.6","4800","0","0","0","0","02-Sep-2021","OPTIDXNIFTY02-09-2021CE15400.00","0","0","0","0","0","15400","0","4800","0","NIFTY","15824.05","02-Sep-2021","205.7","4800","0","0","0","0","02-Sep-2021","OPTIDXNIFTY02-09-2021PE15400.00","0","0","0","0","0","15400","0","4800","0","NIFTY","15824.05","15400",2021-07-23 01:22:42
"252","713.45","4800","0","0","0","0","09-Sep-2021","OPTIDXNIFTY09-09-2021CE15400.00","0","0","0","0","0","15400","0","4800","0","NIFTY","15824.05","09-Sep-2021","225.05","4800","0","0","0","0","09-Sep-2021","OPTIDXNIFTY09-09-2021PE15400.00","0","0","0","0","0","15400","0","4800","0","NIFTY","15824.05","15400",2021-07-23 01:22:42
"253","706.8","4800","0","0","0","0","16-Sep-2021","OPTIDXNIFTY16-09-2021CE15400.00","0","0","0","0","0","15400","0","4800","0","NIFTY","15824.05","16-Sep-2021","244.4","4800","0","0","0","0","16-Sep-2021","OPTIDXNIFTY16-09-2021PE15400.00","0","0","0","0","0","15400","0","4800","0","NIFTY","15824.05","15400",2021-07-23 01:22:42
